et,at,epx,epy,epz,eox,eoy,eoz,eow,apx,apy,apz,aox,aoy,aoz,aow
1385798670.561755,1385798670.561755,1494.631000,47.428460,-883.959000,0.010975,0.842903,0.020660,0.537556,873.220788,46.710105,-317.682801,-0.377372,0.751242,-0.195930,0.504814
1385798670.665375,1385798670.665375,1496.871000,47.440620,-885.008400,0.010843,0.842869,0.020523,0.537618,875.515059,46.912234,-318.692261,-0.378418,0.750554,-0.196336,0.504897
1385798670.872725,1385798670.872725,1501.562000,47.481430,-887.204000,0.010996,0.842728,0.021116,0.537813,877.520443,47.113615,-319.560185,-0.378027,0.751221,-0.196479,0.504142
1385798670.976215,1385798670.976215,1503.788000,47.492860,-888.245600,0.011660,0.842570,0.020310,0.538078,879.907694,47.330354,-320.608889,-0.376805,0.751435,-0.196591,0.504693
1385798671.183445,1385798671.183445,1508.460000,47.514520,-890.425000,0.011656,0.842170,0.021733,0.538648,880.874432,47.411616,-321.041911,-0.379348,0.750356,-0.196856,0.504290
1385798671.390575,1385798671.390575,1513.118000,47.546730,-892.591100,0.011870,0.841827,0.022006,0.539168,881.874804,47.506078,-321.443741,-0.382702,0.748574,-0.198309,0.503835
1385798671.494175,1385798671.494175,1515.332000,47.559920,-893.617900,0.012352,0.841684,0.021709,0.539392,883.966413,47.706155,-322.361460,-0.383416,0.747870,-0.199542,0.503850
1385798671.701415,1385798671.701415,1519.976000,47.581970,-895.764900,0.012215,0.841330,0.021590,0.539952,883.966413,47.706155,-322.361460,-0.383416,0.747870,-0.199542,0.503850
1385798671.804915,1385798671.804915,1522.185000,47.594170,-896.782800,0.011653,0.841149,0.022302,0.540218,884.979529,47.798245,-322.807678,-0.386596,0.746114,-0.200069,0.503815
1385798672.012145,1385798672.012145,1526.814000,47.635660,-898.912300,0.011064,0.840804,0.022904,0.540742,885.913833,47.883911,-323.215957,-0.389815,0.744188,-0.200265,0.504106
1385798672.115735,1385798672.115735,1529.012000,47.653090,-899.920900,0.011268,0.840644,0.022807,0.540991,885.913833,47.883911,-323.215957,-0.389815,0.744188,-0.200265,0.504106
1385798672.219355,1385798672.219355,1531.425000,47.668840,-901.026000,0.012188,0.840473,0.021573,0.541287,885.913833,47.883911,-323.215957,-0.389815,0.744188,-0.200265,0.504106
1385798672.426595,1385798672.426595,1535.805000,47.685820,-903.027800,0.012474,0.840076,0.021093,0.541915,885.913833,47.883911,-323.215957,-0.389815,0.744188,-0.200265,0.504106
1385798672.530205,1385798672.530205,1538.213000,47.699330,-904.124600,0.011507,0.839870,0.022171,0.542212,885.913833,47.883911,-323.215957,-0.389815,0.744188,-0.200265,0.504106
1385798672.737435,1385798672.737435,1542.582000,47.740350,-906.107200,0.010377,0.839513,0.023811,0.542719,885.913833,47.883911,-323.215957,-0.389815,0.744188,-0.200265,0.504106
1385798672.841225,1385798672.841225,1544.974000,47.764860,-907.189800,0.010613,0.839375,0.022931,0.542965,885.913833,47.883911,-323.215957,-0.389815,0.744188,-0.200265,0.504106
1385798673.048415,1385798673.048415,1549.312000,47.794900,-909.151000,0.011899,0.838956,0.022233,0.543615,886.914227,48.011273,-323.622375,-0.391222,0.742051,-0.201854,0.505530
1385798673.152155,1385798673.152155,1551.694000,47.807950,-910.225100,0.011819,0.838709,0.022767,0.543976,886.914227,48.011273,-323.622375,-0.391222,0.742051,-0.201854,0.505530
1385798673.359385,1385798673.359385,1556.229000,47.835670,-912.260800,0.010230,0.838641,0.023010,0.544102,887.842605,48.114685,-324.032545,-0.389763,0.742942,-0.199507,0.506280
1385798673.463015,1385798673.463015,1558.381000,47.851990,-913.226400,0.009633,0.838790,0.022917,0.543887,887.842605,48.114685,-324.032545,-0.389763,0.742942,-0.199507,0.506280
1385798673.670345,1385798673.670345,1562.886000,47.897730,-915.253600,0.008972,0.839254,0.023772,0.543146,888.794618,48.224872,-324.443322,-0.386252,0.745498,-0.196765,0.506286
1385798673.773975,1385798673.773975,1565.022000,47.920820,-916.218900,0.009396,0.839472,0.023449,0.542815,888.794618,48.224872,-324.443322,-0.386252,0.745498,-0.196765,0.506286
1385798673.981215,1385798673.981215,1569.498000,47.967230,-918.246500,0.009224,0.839885,0.022995,0.542198,889.640873,48.313840,-324.802326,-0.383425,0.746947,-0.195531,0.506777
1385798674.084805,1385798674.084805,1571.624000,47.990200,-919.212300,0.009051,0.840060,0.022815,0.541937,889.640873,48.313840,-324.802326,-0.383425,0.746947,-0.195531,0.506777
1385798674.292165,1385798674.292165,1576.080000,48.039920,-921.245400,0.009194,0.840446,0.023291,0.541317,890.532203,48.407545,-325.193075,-0.383341,0.747354,-0.195307,0.506327
1385798674.395795,1385798674.395795,1578.196000,48.065190,-922.213200,0.009452,0.840609,0.023006,0.541072,890.532203,48.407545,-325.193075,-0.383341,0.747354,-0.195307,0.506327
1385798674.603035,1385798674.603035,1582.635000,48.112490,-924.249100,0.009782,0.841052,0.023093,0.540373,890.532203,48.407545,-325.193075,-0.383341,0.747354,-0.195307,0.506327
1385798674.706755,1385798674.706755,1584.745000,48.134580,-925.219200,0.009820,0.841362,0.023159,0.539887,890.532203,48.407545,-325.193075,-0.383341,0.747354,-0.195307,0.506327
1385798674.914005,1385798674.914005,1589.163000,48.182310,-927.261500,0.008527,0.842557,0.023639,0.538021,891.726545,48.538960,-325.709216,-0.386317,0.747339,-0.198093,0.502994
1385798675.017595,1385798675.017595,1591.258000,48.207480,-928.237200,0.007787,0.843280,0.023639,0.536898,891.726545,48.538960,-325.709216,-0.386317,0.747339,-0.198093,0.502994
1385798675.224955,1385798675.224955,1595.642000,48.264800,-930.300500,0.007476,0.844751,0.024158,0.534561,892.840333,48.665916,-326.193572,-0.390044,0.746952,-0.202353,0.498981
1385798675.328565,1385798675.328565,1597.926000,48.296290,-931.387400,0.007321,0.845489,0.024189,0.533394,893.728290,48.761779,-326.565326,-0.392276,0.746725,-0.205395,0.496321
1385798675.535925,1385798675.535925,1602.058000,48.350370,-933.372300,0.006879,0.847007,0.023470,0.531018,895.182215,48.896437,-327.204765,-0.398449,0.744861,-0.212338,0.491256
1385798675.639665,1385798675.639665,1604.320000,48.380620,-934.469700,0.006541,0.847929,0.023247,0.529560,897.282034,49.098878,-328.124137,-0.399435,0.745713,-0.215086,0.487957
1385798675.847025,1385798675.847025,1608.409000,48.436170,-936.481800,0.006596,0.849359,0.024464,0.527207,898.499719,49.172978,-328.686235,-0.410150,0.741808,-0.223287,0.481291
1385798675.950655,1385798675.950655,1610.646000,48.472450,-937.594300,0.006332,0.849992,0.025193,0.526154,899.782975,49.277595,-329.261190,-0.416602,0.739184,-0.228286,0.477425
1385798676.157995,1385798676.157995,1614.895000,48.544040,-939.725500,0.006242,0.851165,0.024963,0.524267,901.554975,49.427276,-330.061640,-0.431036,0.732030,-0.241193,0.469218
1385798676.261735,1385798676.261735,1616.909000,48.578910,-940.743100,0.006058,0.851697,0.024900,0.523408,902.730344,49.550335,-330.586513,-0.438514,0.728251,-0.248195,0.464495
1385798676.468965,1385798676.468965,1621.115000,48.654220,-942.889500,0.006696,0.852523,0.025423,0.522028,904.317458,49.678369,-331.286102,-0.450904,0.721538,-0.259844,0.456672
1385798676.572575,1385798676.572575,1623.107000,48.690660,-943.914400,0.007440,0.852680,0.026046,0.521731,905.339832,49.761738,-331.753775,-0.459471,0.716332,-0.266790,0.452303
1385798676.779685,1385798676.779685,1627.272000,48.759460,-946.060300,0.008739,0.853071,0.025156,0.521115,906.749211,49.855166,-332.413326,-0.472875,0.706944,-0.279417,0.445584
1385798676.883315,1385798676.883315,1629.248000,48.788070,-947.079500,0.008422,0.853268,0.024343,0.520835,908.439158,50.016915,-333.177708,-0.482754,0.699915,-0.288979,0.439952
1385798677.090545,1385798677.090545,1633.380000,48.843130,-949.217300,0.008463,0.853617,0.024012,0.520279,910.165248,50.206608,-333.942134,-0.501972,0.685095,-0.307515,0.429073
1385798677.194145,1385798677.194145,1635.337000,48.866810,-950.233500,0.009045,0.853754,0.023690,0.520058,911.344558,50.329051,-334.476325,-0.511313,0.677247,-0.316987,0.423574
1385798677.297885,1385798677.297885,1637.487000,48.892970,-951.349900,0.008814,0.853801,0.024210,0.519961,912.385918,50.412798,-334.938108,-0.522326,0.668538,-0.326325,0.416826
1385798678.749255,1385798677.401505,1665.408000,49.383710,-965.571100,0.009804,0.846966,0.027680,0.530835,913.310163,50.481405,-335.357158,-0.533368,0.659310,-0.335365,0.410316
1385798679.163965,1385798679.163965,1673.265000,49.548750,-969.361300,0.009788,0.844856,0.029318,0.534101,921.169271,51.033131,-338.939750,-0.542744,0.652242,-0.328964,0.414477
1385798679.371395,1385798679.371395,1677.288000,49.640210,-971.268200,0.007964,0.844326,0.028335,0.535021,922.014419,51.070847,-339.341522,-0.548650,0.647462,-0.332843,0.411086
1385798679.475095,1385798679.475095,1679.200000,49.682200,-972.170200,0.007508,0.844284,0.027394,0.535143,922.014419,51.070847,-339.341522,-0.548650,0.647462,-0.332843,0.411086
1385798679.682375,1385798679.682375,1683.211000,49.766400,-974.060400,0.006083,0.844067,0.026890,0.535528,922.647270,51.107927,-339.639358,-0.553203,0.643579,-0.336523,0.408075
1385798679.786135,1385798679.786135,1685.116000,49.807000,-974.959700,0.005740,0.844014,0.027160,0.535603,922.647270,51.107927,-339.639358,-0.553203,0.643579,-0.336523,0.408075
1385798679.993455,1385798679.993455,1689.107000,49.895040,-976.843000,0.006008,0.843985,0.027229,0.535642,923.932276,51.164918,-340.252271,-0.555930,0.640954,-0.339821,0.405760
1385798680.097035,1385798680.097035,1691.001000,49.936700,-977.736400,0.006168,0.844002,0.027063,0.535621,923.932276,51.164918,-340.252271,-0.555930,0.640954,-0.339821,0.405760
1385798680.304405,1385798680.304405,1694.970000,50.020100,-979.608700,0.006569,0.843973,0.027032,0.535664,925.102380,51.188382,-340.807883,-0.557651,0.639123,-0.342235,0.404255
1385798680.407985,1385798680.407985,1697.045000,50.064630,-980.587800,0.006566,0.843790,0.027826,0.535911,925.102380,51.188382,-340.807883,-0.557651,0.639123,-0.342235,0.404255
1385798680.616055,1385798680.616055,1700.809000,50.152080,-982.359000,0.006474,0.843392,0.028556,0.536501,926.230908,51.201750,-341.335636,-0.561907,0.635915,-0.344293,0.401665
1385798680.822735,1385798680.822735,1704.750000,50.247790,-984.205300,0.005850,0.842944,0.028962,0.537188,927.399159,51.225803,-341.897731,-0.564553,0.633701,-0.345765,0.400187
1385798680.926655,1385798680.926655,1706.623000,50.295160,-985.080200,0.005775,0.842740,0.029163,0.537499,927.399159,51.225803,-341.897731,-0.564553,0.633701,-0.345765,0.400187
1385798681.133725,1385798681.133725,1710.549000,50.398200,-986.908200,0.006740,0.841894,0.029554,0.538790,928.525443,51.288376,-342.430164,-0.564680,0.633098,-0.345515,0.401176
1385798681.237435,1385798681.237435,1712.412000,50.444010,-987.772200,0.008206,0.841436,0.028651,0.539535,928.525443,51.288376,-342.430164,-0.564680,0.633098,-0.345515,0.401176
1385798681.444825,1385798681.444825,1716.329000,50.530020,-989.571800,0.007082,0.840492,0.029349,0.540983,929.806814,51.333599,-343.044771,-0.569158,0.629688,-0.346457,0.399398
1385798681.548595,1385798681.548595,1718.381000,50.582500,-990.505000,0.005434,0.840042,0.029921,0.541669,930.770532,51.353412,-343.505548,-0.569887,0.629578,-0.345492,0.399369
1385798681.755975,1385798681.755975,1722.104000,50.686730,-992.188000,0.003874,0.839233,0.030322,0.542912,931.998988,51.408138,-344.089550,-0.569715,0.630791,-0.342637,0.400159
1385798681.963515,1385798681.963515,1725.998000,50.799690,-993.937000,0.003993,0.838404,0.029626,0.544229,933.217753,51.469537,-344.670525,-0.568236,0.631552,-0.340363,0.402992
1385798682.067075,1385798682.067075,1727.849000,50.851930,-994.763900,0.003786,0.838054,0.030050,0.544746,933.217753,51.469537,-344.670525,-0.568236,0.631552,-0.340363,0.402992
1385798682.274625,1385798682.274625,1731.711000,50.961420,-996.484200,0.004032,0.837548,0.029747,0.545538,934.398962,51.515082,-345.240753,-0.567152,0.631948,-0.338793,0.405216
1385798682.378315,1385798682.378315,1733.721000,51.014890,-997.377200,0.004421,0.837371,0.029722,0.545808,935.589343,51.551796,-345.808919,-0.566569,0.632299,-0.337959,0.406179
1385798682.481925,1385798682.481925,1735.538000,51.063430,-998.185800,0.005725,0.837210,0.030612,0.545994,935.589343,51.551796,-345.808919,-0.566569,0.632299,-0.337959,0.406179
1385798682.585665,1385798682.585665,1737.344000,51.109720,-998.988900,0.006766,0.837101,0.031286,0.546110,935.589343,51.551796,-345.808919,-0.566569,0.632299,-0.337959,0.406179
1385798682.793085,1385798682.793085,1741.103000,51.209320,-1000.659000,0.007322,0.837157,0.033892,0.545862,936.806347,51.578167,-346.385375,-0.563748,0.635870,-0.334059,0.407751
1385798683.000365,1385798683.000365,1744.831000,51.317980,-1002.307000,0.005936,0.837495,0.032884,0.545422,938.134050,51.615188,-347.004380,-0.562442,0.636874,-0.332252,0.409462
1385798683.207925,1385798683.207925,1748.531000,51.450960,-1003.917000,0.004321,0.838001,0.030876,0.544778,939.247180,51.697119,-347.553235,-0.560643,0.637776,-0.331374,0.411232
1385798683.415295,1385798683.415295,1752.022000,51.545420,-1005.462000,0.003297,0.838361,0.031307,0.544206,940.276293,51.791406,-348.047237,-0.561118,0.637900,-0.330765,0.410882
1385798683.518945,1385798683.518945,1753.930000,51.596040,-1006.297000,0.002593,0.838589,0.031397,0.543853,940.276293,51.791406,-348.047237,-0.561118,0.637900,-0.330765,0.410882
1385798683.726435,1385798683.726435,1757.384000,51.700480,-1007.824000,0.000651,0.839274,0.032036,0.542764,941.380469,51.874419,-348.569426,-0.561545,0.638663,-0.330950,0.408960
1385798683.933935,1385798683.933935,1760.966000,51.822500,-1009.431000,0.001001,0.839999,0.033026,0.541581,942.758541,51.956689,-349.221876,-0.561270,0.639617,-0.331750,0.407195
1385798684.141135,1385798684.141135,1764.497000,51.951100,-1011.033000,0.002898,0.840516,0.035969,0.540583,944.108402,52.023751,-349.869919,-0.560036,0.641873,-0.330896,0.406037
1385798684.348495,1385798684.348495,1767.964000,52.070860,-1012.621000,0.006300,0.841127,0.037234,0.539518,945.398173,52.117075,-350.479057,-0.558936,0.642771,-0.332599,0.404739
1385798684.555725,1385798684.555725,1771.208000,52.181030,-1014.121000,0.008746,0.841701,0.039024,0.538461,946.710918,52.167295,-351.108252,-0.557843,0.643997,-0.333613,0.403460
1385798684.659475,1385798684.659475,1772.969000,52.241420,-1014.941000,0.010368,0.842132,0.039628,0.537714,947.685345,52.199204,-351.573214,-0.557563,0.644153,-0.334690,0.402708
1385798684.866945,1385798684.866945,1776.134000,52.351620,-1016.424000,0.012639,0.843020,0.040700,0.536191,949.127562,52.287971,-352.268097,-0.555001,0.646439,-0.335504,0.401905
1385798684.970565,1385798684.970565,1777.852000,52.411680,-1017.237000,0.013614,0.843664,0.041512,0.535092,950.075810,52.316802,-352.721367,-0.553411,0.648093,-0.335440,0.401486
1385798685.178045,1385798685.178045,1781.077000,52.527510,-1018.781000,0.016168,0.844898,0.043513,0.532909,951.494703,52.287867,-353.407199,-0.550150,0.651242,-0.334560,0.401608
1385798685.385395,1385798685.385395,1784.077000,52.635690,-1020.236000,0.018191,0.846444,0.044604,0.530294,952.830390,52.307717,-354.042164,-0.547098,0.654252,-0.335335,0.400235
1385798685.592875,1385798685.592875,1787.152000,52.750320,-1021.757000,0.018258,0.849409,0.045784,0.525429,954.337068,52.317064,-354.768771,-0.544504,0.657657,-0.337424,0.396419
1385798685.800235,1385798685.800235,1790.145000,52.869120,-1023.288000,0.018808,0.853333,0.046516,0.518947,956.130113,52.378350,-355.651335,-0.539660,0.662753,-0.340006,0.392327
1385798685.903975,1385798685.903975,1791.542000,52.925380,-1024.021000,0.018348,0.855685,0.046180,0.515106,957.572359,52.370913,-356.366388,-0.538925,0.663652,-0.344028,0.388293
1385798686.111335,1385798686.111335,1794.402000,53.043550,-1025.589000,0.017739,0.862274,0.045013,0.504126,959.299857,52.317551,-357.219737,-0.534846,0.667605,-0.352789,0.379189
1385798686.215095,1385798686.215095,1795.729000,53.100410,-1026.356000,0.018096,0.865900,0.045148,0.497846,960.549794,52.234671,-357.830676,-0.531164,0.671192,-0.356670,0.374370
1385798686.422555,1385798686.422555,1798.449000,53.225110,-1028.019000,0.020001,0.873863,0.046807,0.483501,962.747308,52.044816,-358.935821,-0.524555,0.677832,-0.365802,0.362734
1385798686.629915,1385798686.629915,1801.074000,53.358720,-1029.755000,0.021653,0.882139,0.048556,0.467979,964.092449,51.808292,-359.621733,-0.515705,0.685769,-0.372676,0.353388
1385798686.837385,1385798686.837385,1803.609000,53.498250,-1031.565000,0.022434,0.890931,0.048721,0.450961,966.553736,51.370622,-360.908742,-0.507063,0.692821,-0.382916,0.340971
1385798687.044865,1385798687.044865,1805.937000,53.639200,-1033.369000,0.022828,0.899681,0.050192,0.433052,968.556184,50.908134,-361.971572,-0.497678,0.700878,-0.392601,0.327035
1385798687.148615,1385798687.148615,1807.177000,53.722590,-1034.399000,0.023217,0.904642,0.051135,0.422457,969.723981,50.616066,-362.595703,-0.493300,0.704861,-0.398256,0.318149
1385798687.356085,1385798687.356085,1809.366000,53.882690,-1036.337000,0.022513,0.913707,0.051974,0.402406,971.303420,50.146072,-363.475779,-0.484755,0.711059,-0.410764,0.301131
1385798687.459855,1385798687.459855,1810.530000,53.972460,-1037.438000,0.022523,0.918750,0.051483,0.390820,972.781009,49.585902,-364.317727,-0.479169,0.714542,-0.416725,0.293543
1385798687.667215,1385798687.667215,1812.665000,54.149160,-1039.623000,0.022004,0.928400,0.051426,0.367349,974.635609,48.883455,-365.371175,-0.470057,0.720040,-0.430975,0.273586
1385798687.874665,1385798687.874665,1814.589000,54.328780,-1041.805000,0.021382,0.937242,0.054268,0.343767,976.376793,48.002523,-366.414679,-0.459296,0.727524,-0.442257,0.253309
1385798688.082175,1385798688.082175,1816.482000,54.536120,-1044.188000,0.021239,0.946081,0.055864,0.318369,978.348633,47.132993,-367.589285,-0.448413,0.732838,-0.456844,0.230581
1385798688.289505,1385798688.289505,1818.237000,54.751110,-1046.656000,0.022111,0.954383,0.053999,0.292829,980.135185,46.055821,-368.689057,-0.435625,0.737045,-0.471541,0.211293
1385798688.496985,1385798688.496985,1819.854000,54.965460,-1049.216000,0.022336,0.962092,0.053952,0.266402,981.893094,44.732046,-369.798964,-0.421613,0.742480,-0.483701,0.192352
1385798688.704345,1385798688.704345,1821.260000,55.177990,-1051.732000,0.021732,0.968918,0.055245,0.240152,984.098271,42.922562,-371.213408,-0.406879,0.748182,-0.495288,0.171359
1385798688.911865,1385798688.911865,1822.579000,55.409240,-1054.446000,0.022426,0.975583,0.054250,0.211640,986.024402,41.091451,-372.496004,-0.391154,0.752172,-0.508336,0.151102
1385798689.015445,1385798689.015445,1823.151000,55.520560,-1055.764000,0.022754,0.978407,0.054194,0.198155,986.966433,40.098955,-373.128359,-0.383627,0.754170,-0.514069,0.140682
1385798689.119255,1385798689.119255,1823.740000,55.644800,-1057.234000,0.022494,0.981248,0.055180,0.183309,987.938698,39.009459,-373.797234,-0.376330,0.756302,-0.519190,0.129710
1385798689.326535,1385798689.326535,1824.741000,55.888040,-1060.078000,0.020950,0.986171,0.055818,0.154636,990.004932,36.521816,-375.257351,-0.362162,0.759126,-0.530289,0.106585
1385798689.533765,1385798689.533765,1825.538000,56.126670,-1062.830000,0.020306,0.990045,0.054994,0.127966,991.855924,33.947532,-376.630278,-0.346563,0.761189,-0.541266,0.086698
1385798689.741255,1385798689.741255,1826.213000,56.382500,-1065.763000,0.020459,0.993162,0.055809,0.100479,993.671561,31.042958,-378.051356,-0.329563,0.764055,-0.550435,0.068045
1385798690.156085,1385798690.156085,1827.056000,56.899850,-1071.577000,0.020659,0.997166,0.055279,0.046670,998.664063,32.968046,-380.119719,-0.262535,0.762619,-0.591039,-0.012703
1385798690.363435,1385798690.363435,1827.248000,57.167890,-1074.585000,0.020728,0.998083,0.054697,0.020244,999.419044,30.833414,-380.826793,-0.245064,0.761889,-0.598772,-0.030659
1385798690.570795,1385798690.570795,1827.280000,57.438530,-1077.605000,0.020938,0.998238,0.055238,-0.005591,999.605532,28.575335,-381.318769,-0.226140,0.761802,-0.605558,-0.042631
1385798690.778165,1385798690.778165,1827.157000,57.714350,-1080.628000,0.020729,0.997794,0.054600,-0.031578,999.978257,25.620060,-382.007248,-0.204323,0.761502,-0.612915,-0.051980
1385798690.985505,1385798690.985505,1826.894000,57.974640,-1083.506000,0.020102,0.996816,0.052007,-0.056996,1000.288145,23.854651,-382.423668,-0.188745,0.757496,-0.620757,-0.072359
1385798691.192735,1385798691.192735,1826.459000,58.239010,-1086.523000,0.018525,0.994963,0.051005,-0.084283,1000.532384,22.037637,-382.797285,-0.172351,0.754374,-0.626565,-0.092904
1385798691.400095,1385798691.400095,1825.855000,58.506040,-1089.525000,0.017945,0.992140,0.052624,-0.112098,1000.804330,20.286597,-383.148205,-0.154166,0.752249,-0.630272,-0.114507
1385798691.607465,1385798691.607465,1825.082000,58.778910,-1092.491000,0.017398,0.988603,0.051413,-0.140420,1000.847786,18.459770,-383.468548,-0.136204,0.747505,-0.635923,-0.135226
1385798691.814805,1385798691.814805,1824.185000,59.036290,-1095.277000,0.016979,0.984477,0.050851,-0.167123,1000.946728,16.610124,-383.751029,-0.118577,0.742501,-0.640136,-0.157662
1385798691.918545,1385798691.918545,1823.625000,59.177580,-1096.792000,0.017006,0.981834,0.051066,-0.181947,1000.945206,15.444386,-383.900846,-0.110909,0.739536,-0.641586,-0.170742
1385798692.126025,1385798692.126025,1822.488000,59.425590,-1099.492000,0.016170,0.976374,0.050859,-0.209394,1000.358759,13.199812,-384.020224,-0.089291,0.734469,-0.646875,-0.184755
1385798692.333385,1385798692.333385,1821.115000,59.655970,-1102.255000,0.015188,0.969662,0.049839,-0.238832,999.443610,10.629692,-383.894469,-0.054477,0.728173,-0.658470,-0.182247
1385798692.437125,1385798692.437125,1820.324000,59.785760,-1103.662000,0.014797,0.965730,0.049499,-0.254357,999.061359,9.317928,-383.925385,-0.037406,0.725498,-0.662655,-0.182051
1385798692.644605,1385798692.644605,1818.785000,59.987570,-1106.177000,0.014048,0.958006,0.049311,-0.282127,998.530657,7.250898,-383.988393,-0.016320,0.719486,-0.664473,-0.201367
1385798692.851955,1385798692.851955,1817.021000,60.208560,-1108.714000,0.013551,0.949069,0.049410,-0.310876,997.909896,4.873130,-384.012079,0.004961,0.713497,-0.664763,-0.221330
1385798693.059485,1385798693.059485,1815.112000,60.432990,-1111.136000,0.012981,0.939262,0.048419,-0.339519,995.328901,2.336007,-383.396061,0.037168,0.696399,-0.685015,-0.210717
1385798693.163075,1385798693.163075,1814.155000,60.538980,-1112.247000,0.012460,0.934294,0.047522,-0.353102,994.621691,0.818031,-383.308288,0.051538,0.692109,-0.687833,-0.212639
1385798693.370415,1385798693.370415,1812.040000,60.760790,-1114.487000,0.012351,0.923146,0.047683,-0.381281,994.211946,-1.462935,-383.276725,-0.076317,-0.685170,0.685954,0.232779
1385798693.577765,1385798693.577765,1809.793000,60.981100,-1116.595000,0.011411,0.911041,0.046354,-0.409542,992.794648,-3.902400,-383.051214,-0.104763,-0.675598,0.689486,0.239167
1385798693.681385,1385798693.681385,1808.677000,61.082860,-1117.550000,0.011003,0.905090,0.045085,-0.422681,992.017449,-5.263197,-382.926943,-0.116510,-0.670740,0.689873,0.246189
1385798693.888735,1385798693.888735,1806.239000,61.290470,-1119.457000,0.010134,0.892237,0.043458,-0.449358,989.765178,-8.176998,-382.582124,-0.145829,-0.659026,0.694904,0.248045
1385798694.096095,1385798694.096095,1803.680000,61.492550,-1121.230000,0.009808,0.878837,0.043876,-0.475000,987.953391,-10.569269,-382.270128,-0.169567,-0.650734,0.694039,0.257104
1385798694.303325,1385798694.303325,1801.145000,61.680550,-1122.785000,0.008549,0.865784,0.042633,-0.498525,986.293515,-12.652146,-381.947966,-0.190101,-0.642221,0.691250,0.271268
1385798694.406935,1385798694.406935,1799.708000,61.783100,-1123.585000,-0.008706,-0.858594,-0.042293,0.510834,985.264039,-13.829035,-381.772879,-0.202058,-0.637197,0.691379,0.274131
1385798694.614295,1385798694.614295,1797.029000,61.963980,-1124.943000,-0.008990,-0.845726,-0.041123,0.531954,983.674572,-15.660699,-381.462368,-0.220773,-0.629250,0.687224,0.288144
1385798694.821655,1385798694.821655,1794.129000,62.146800,-1126.235000,-0.008415,-0.832278,-0.039492,0.552886,981.867234,-17.522365,-381.120710,-0.237977,-0.620985,0.682921,0.302263
1385798694.925365,1385798694.925365,1792.717000,62.233260,-1126.805000,-0.008789,-0.825787,-0.039937,0.562497,980.720325,-18.620192,-380.918688,-0.247643,-0.617352,0.680467,0.307430
1385798695.132765,1385798695.132765,1789.698000,62.412700,-1127.904000,-0.007608,-0.812372,-0.039130,0.581776,978.196128,-20.813230,-380.509371,-0.267171,-0.607239,0.679112,0.314147
1385798695.340065,1385798695.340065,1786.606000,62.585790,-1128.872000,-0.007427,-0.799948,-0.038588,0.598782,976.675425,-21.957038,-380.255035,-0.286510,-0.597378,0.679932,0.314237
1385798695.547365,1385798695.547365,1783.449000,62.753120,-1129.722000,-0.008235,-0.788846,-0.037448,0.613393,973.862817,-24.095438,-379.793722,-0.299386,-0.590888,0.675026,0.324899
1385798695.754565,1385798695.754565,1780.394000,62.907340,-1130.434000,-0.008447,-0.779715,-0.034861,0.625106,969.127290,-27.287474,-379.051100,-0.313299,-0.581933,0.676643,0.324579
1385798695.858165,1385798695.858165,1778.695000,62.990000,-1130.792000,-0.008522,-0.775102,-0.033826,0.630872,967.840594,-28.132533,-378.847240,-0.320574,-0.577218,0.678061,0.322931
1385798696.065365,1385798696.065365,1775.569000,63.132220,-1131.385000,-0.008809,-0.767279,-0.032816,0.640413,963.963370,-31.099136,-378.187776,-0.332686,-0.570634,0.677258,0.324067
1385798696.272765,1385798696.272765,1772.246000,63.278670,-1131.937000,-0.008048,-0.759780,-0.032639,0.649311,959.651414,-33.917714,-377.533312,-0.343613,-0.564036,0.677275,0.324179
1385798696.479965,1385798696.479965,1768.878000,63.425380,-1132.424000,-0.008597,-0.753566,-0.033078,0.656484,955.471635,-36.076662,-376.948770,-0.352491,-0.558787,0.677858,0.322514
1385798696.583565,1385798696.583565,1767.261000,63.496720,-1132.636000,-0.009344,-0.751448,-0.033242,0.658888,953.926138,-36.959861,-376.715477,-0.355945,-0.556924,0.678682,0.320201
1385798696.790865,1385798696.790865,1763.849000,63.646970,-1133.053000,-0.009765,-0.747831,-0.032747,0.663009,949.810335,-39.477121,-376.099590,-0.363501,-0.552175,0.680794,0.315420
1385798696.998165,1385798696.998165,1760.423000,63.794060,-1133.438000,-0.009404,-0.744266,-0.033381,0.666982,946.873593,-40.901150,-375.689113,-0.370216,-0.547499,0.682912,0.311154
1385798697.101865,1385798697.101865,1758.790000,63.863370,-1133.610000,-0.009258,-0.742899,-0.033584,0.668497,945.197257,-41.885969,-375.427269,-0.374012,-0.545146,0.684346,0.307574
1385798697.205565,1385798697.205565,1757.154000,63.932700,-1133.775000,-0.009332,-0.741728,-0.034011,0.669773,943.576630,-42.820301,-375.171168,-0.377015,-0.543396,0.685209,0.305074
1385798697.309165,1385798697.309165,1755.354000,64.009270,-1133.950000,-0.009291,-0.740649,-0.034018,0.670966,942.078066,-43.717975,-374.921474,-0.378124,-0.542779,0.685293,0.304611
1385798697.516565,1385798697.620265,1751.916000,64.152570,-1134.267000,-0.008878,-0.739064,-0.033351,0.672751,939.653842,-45.093507,-374.553881,-0.382435,-0.539209,0.687099,0.301483
